symbol,mode,side,entry_price,exit_price,tp_price,sl_price,net_pnl,hold_bars,exit_reason
FARTCOIN/USDC:USDC,TREND_v1,long,0.30687,0.2965135714285714,0.3275828571428571,0.2965135714285714,-3.238009,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.30473,0.30056,0.32778142857142856,0.2932042857142857,-1.311794,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.29963,0.29216,0.32342,0.287735,-2.39148,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.29695,0.29721,0.3155942857142857,0.28762785714285716,0.085976,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.29576,0.287125,0.31303000000000003,0.287125,-2.800949,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.2872,0.29669357142857145,0.26821285714285714,0.29669357142857145,-3.171355,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.36609,0.3503685714285715,0.3975328571428572,0.3503685714285715,-4.120802,3,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.3495,0.34864,0.38373857142857143,0.33238071428571425,-0.234308,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.35058,0.3343185714285714,0.38310285714285713,0.3343185714285714,-4.451068,4,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.33224,0.33883,0.35490285714285713,0.32090857142857143,1.906124,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.26268,0.27111,0.23783714285714286,0.2751014285714286,-3.078877,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.27333,0.2847,0.25059,0.2847,-3.991415,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.2977,0.3102728571428572,0.27255428571428575,0.3102728571428572,-4.052397,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.32007,0.32123,0.3501657142857143,0.30502214285714285,0.349851,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.3224,0.32078,0.3511671428571429,0.3080164285714286,-0.480472,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.31358,0.32394,0.3374814285714286,0.3016292857142857,3.173614,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.33471,0.3552657142857143,0.3552657142857143,0.32443214285714284,5.897734,3,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.36815,0.3533842857142857,0.3976814285714286,0.3533842857142857,-3.848513,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.35018,0.35262,0.38104714285714286,0.33474642857142856,0.670847,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.35223,0.35388,0.38647,0.33510999999999996,0.451635,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.34626,0.3323964285714286,0.3739871428571429,0.3323964285714286,-3.841809,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.32033,0.33313000000000004,0.29473,0.33313000000000004,-3.834047,4,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.38988,0.37481785714285715,0.4200042857142857,0.37481785714285715,-3.7069,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.36389,0.36959,0.39565142857142854,0.3480092857142857,1.505701,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.36293,0.3911885714285714,0.3911885714285714,0.34880071428571424,7.476852,2,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.3795,0.3668214285714286,0.40485714285714286,0.3668214285714286,-3.205372,3,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.38206,0.37734,0.4125614285714286,0.3668092857142857,-1.184095,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.3835,0.38587,0.41066857142857144,0.3699157142857143,0.595204,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.37804,0.37382,0.40607,0.364025,-1.069734,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.3799,0.40458857142857146,0.40458857142857146,0.3675557142857143,6.240799,4,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.39915,0.3886942857142857,0.4200614285714286,0.3886942857142857,-2.512845,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.35919,0.3708857142857143,0.33579857142857145,0.3708857142857143,-3.123908,3,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.40663,0.39510285714285714,0.42968428571428574,0.39510285714285714,-2.719541,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.39554,0.38999,0.4178171428571429,0.38440142857142856,-1.345126,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.3873,0.39156,0.4085542857142857,0.37667285714285714,1.057867,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.39022,0.3813614285714286,0.4079371428571429,0.3813614285714286,-2.177466,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.37473,0.36635214285714285,0.39148571428571427,0.36635214285714285,-2.1444,4,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.3583,0.36344,0.34802,0.36344,-1.375222,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.34896,0.3564585714285714,0.3339628571428571,0.3564585714285714,-2.060919,3,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.35569,0.35081,0.33925285714285713,0.3639085714285714,1.318996,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.3421,0.32774857142857144,0.32774857142857144,0.3492757142857143,4.029133,4,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.33133,0.31813,0.31339571428571433,0.34029714285714285,3.826429,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.3231,0.32831,0.30310000000000004,0.33309999999999995,-1.546053,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.32501,0.3333114285714286,0.3084071428571429,0.3333114285714286,-2.45007,3,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.33173,0.33854214285714285,0.3181057142857143,0.33854214285714285,-1.96942,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.34475,0.34545,0.3583928571428571,0.3379285714285714,0.196848,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.35217,0.35116,0.36561285714285713,0.34544857142857144,-0.273407,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.3491,0.34220428571428574,0.3628914285714286,0.34220428571428574,-1.89439,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.34521,0.34155,0.3572314285714286,0.33919928571428576,-1.015916,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28827,0.28489,0.27156857142857144,0.29662071428571435,1.127509,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.2767,0.26148,0.26148,0.28431,5.282335,1,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.2878,0.26851285714285716,0.26851285714285716,0.2974435714285714,6.435307,4,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.25797,0.25099,0.23134571428571427,0.2712821428571428,2.599379,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.24423,0.25731,0.21806999999999999,0.25731,-5.13936,4,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.27871,0.28112,0.2555,0.290315,-0.828174,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.28141,0.28137,0.30020857142857144,0.2720107142857143,-0.011726,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.30356,0.31513285714285716,0.31513285714285716,0.2977735714285714,3.661877,3,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.3058,0.29860928571428574,0.3201814285714286,0.29860928571428574,-2.255511,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.29956,0.2929692857142857,0.31274142857142856,0.2929692857142857,-2.110249,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.28705,0.2772157142857143,0.2772157142857143,0.29196714285714287,3.290798,4,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.27027,0.27649214285714285,0.2578257142857143,0.27649214285714285,-2.208143,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.28106,0.27626,0.26809285714285713,0.2875435714285714,1.641395,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.27691,0.28328,0.26417,0.28328,-2.206407,4,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.27988,0.27581,0.2691671428571429,0.2852364285714286,1.397919,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.27899,0.2832907142857143,0.2703885714285714,0.2832907142857143,-1.477919,4,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.28999,0.28516,0.29965,0.28516,-1.597064,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.28749,0.2913,0.29647428571428575,0.2829978571428572,1.274198,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.28884,0.29233,0.29845571428571427,0.28403214285714284,1.161893,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.2927,0.29384,0.3010028571428571,0.28854857142857143,0.375826,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.2898,0.28975,0.29724428571428574,0.28607785714285716,-0.014643,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.2937,0.29582,0.3009928571428572,0.29005357142857147,0.694886,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.29681,0.2929621428571429,0.3045057142857143,0.2929621428571429,-1.242653,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.28636,0.29575285714285715,0.29575285714285715,0.28166357142857146,3.150867,2,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.30551,0.301,0.31839285714285714,0.29906857142857146,-1.41528,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.30215,0.3079,0.3147514285714285,0.2958492857142857,1.828864,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.30922,0.3025935714285714,0.3224728571428571,0.3025935714285714,-2.055353,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.29453,0.29895,0.30676857142857145,0.2884107142857143,1.442617,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.29639,0.29175,0.2844871428571428,0.30234142857142854,1.504775,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.2896,0.28934,0.2785,0.29515,0.088106,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28339,0.28674,0.27125428571428567,0.2894578571428571,-1.132889,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28384,0.28826,0.2736985714285714,0.28891071428571424,-1.492977,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28881,0.29148,0.2802714285714286,0.2930792857142857,-0.885566,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.29638,0.29475,0.2882571428571429,0.3004414285714285,0.52988,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.28797,0.28726,0.2973471428571428,0.2832814285714286,-0.234776,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28981,0.28746,0.2803028571428572,0.2945635714285714,0.780345,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28803,0.28312,0.28095000000000003,0.29157,1.638383,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.2856,0.28888214285714287,0.27903571428571433,0.28888214285714287,-1.101299,3,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.27193,0.2696,0.26286857142857145,0.2764607142857143,0.824468,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.26974,0.26751,0.25980000000000003,0.27470999999999995,0.795557,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.26857,0.26521,0.25920571428571426,0.27325214285714283,1.202924,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.26913,0.2726914285714286,0.2620071428571428,0.2726914285714286,-1.268434,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.27689,0.2768,0.2702671428571429,0.2802014285714286,0.033123,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.27765,0.28456000000000004,0.28456000000000004,0.274195,2.391163,3,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.28553,0.28714,0.2933957142857143,0.2815971428571429,0.54324,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.286,0.29484142857142853,0.29484142857142853,0.2815792857142857,2.969732,2,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.28848,0.29397,0.2994585714285714,0.2829907142857143,1.828912,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.29927,0.3110385714285714,0.3110385714285714,0.29338571428571425,3.777125,4,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.30947,0.3020878571428572,0.3242342857142857,0.3020878571428572,-2.288124,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.31956,0.32896,0.3353885714285714,0.3116457142857143,2.825859,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.3336,0.34224,0.35183714285714285,0.3244814285714286,2.488301,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.34886,0.33900214285714286,0.3685757142857143,0.33900214285714286,-2.710839,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.32549,0.33335,0.34520285714285714,0.31563357142857146,2.320194,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.33717,0.32796428571428576,0.3555814285714286,0.32796428571428576,-2.61921,3,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.3402,0.33255,0.3555,0.33255,-2.156853,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.33935,0.3525385714285714,0.3525385714285714,0.33275571428571427,3.732959,1,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.35709,0.35749,0.37215857142857145,0.3495557142857143,0.109458,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.35625,0.3474521428571429,0.3738457142857143,0.3474521428571429,-2.368918,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.35244,0.36149,0.37094428571428567,0.3431878571428571,2.46707,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.36677,0.3748,0.38466,0.357825,2.10377,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.3703,0.36160214285714287,0.3876957142857143,0.36160214285714287,-2.253038,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.39288,0.38956,0.41616142857142857,0.3812392857142857,-0.809336,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.39075,0.37889214285714284,0.41446571428571427,0.37889214285714284,-2.911393,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.43055,0.44435,0.46175285714285713,0.41494857142857144,3.078976,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.4529,0.43516785714285716,0.48836428571428575,0.43516785714285716,-3.75679,3,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.43312,0.45473,0.4648857142857143,0.41723714285714286,4.79182,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.45053,0.4370428571428571,0.4775042857142857,0.4370428571428571,-2.87201,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.41435,0.44488285714285714,0.44488285714285714,0.3990835714285714,7.076164,3,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.45268,0.45302,0.48892571428571435,0.43455714285714286,0.074025,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.44888,0.44818,0.48831857142857144,0.4291607142857143,-0.147789,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.39607,0.3928,0.37055571428571427,0.40882714285714283,0.794491,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.38822,0.38883,0.3636985714285714,0.4004807142857143,-0.148919,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.38558,0.39765142857142854,0.36143714285714285,0.39765142857142854,-3.003511,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.4091,0.3981,0.3833485714285714,0.4219757142857143,2.583144,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.40742,0.395,0.38480571428571425,0.41872714285714285,2.928375,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.366,0.37595357142857144,0.3460928571428571,0.37595357142857144,-2.608801,3,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.40052,0.4202957142857143,0.4202957142857143,0.39063214285714287,4.742024,4,TP
FARTCOIN/USDC:USDC,TREND_v1,long,0.41893,0.4258,0.44349857142857146,0.40664571428571433,1.576248,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.41625,0.42845,0.44038000000000005,0.404185,2.81567,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.42883,0.4173678571428571,0.4517542857142857,0.4173678571428571,-2.564103,4,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.43215,0.4217885714285714,0.45287285714285713,0.4217885714285714,-2.299867,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.42884,0.41675357142857145,0.45301285714285716,0.41675357142857145,-2.703799,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.39986,0.3745485714285714,0.3745485714285714,0.41251571428571426,6.078668,4,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.37795,0.3825,0.35098142857142856,0.39143428571428573,-1.153765,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.38576,0.38377,0.36458857142857143,0.3963457142857143,0.49714,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.38175,0.37074,0.3658585714285714,0.38969571428571426,2.770588,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.36803,0.37149,0.3508414285714286,0.37662428571428574,-0.900597,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.37138,0.36606,0.3541742857142857,0.3799828571428571,1.377088,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.37069,0.37833500000000003,0.35540000000000005,0.37833500000000003,-1.977916,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.37418,0.3711,0.3606557142857143,0.38094214285714284,0.792112,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.36555,0.3723885714285714,0.35187285714285715,0.3723885714285714,-1.793976,4,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.34523,0.34449,0.33088,0.35240499999999997,0.207692,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.33924,0.33868,0.32521999999999995,0.34625,0.160389,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.33829,0.3451442857142857,0.3245814285714286,0.3451442857142857,-1.943152,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.34326,0.34791642857142857,0.3339471428571429,0.34791642857142857,-1.300324,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.34716,0.3365657142857143,0.3365657142857143,0.35245714285714286,2.931495,3,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.30547,0.31482714285714286,0.28675571428571434,0.31482714285714286,-2.938689,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.3124,0.31365,0.29272857142857145,0.3222357142857143,-0.382195,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.32263,0.3254,0.3025885714285714,0.33265071428571424,-0.822289,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.32356,0.3275,0.30521857142857145,0.3327307142857143,-1.167052,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.32654,0.3197,0.31551285714285715,0.33205357142857145,2.012782,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.32525,0.31775,0.31443714285714286,0.3306564285714286,2.215558,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.31592,0.3061028571428571,0.3061028571428571,0.3208285714285714,2.985039,1,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.30844,0.30515,0.29718285714285714,0.3140685714285714,1.025891,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.30312,0.3091021428571429,0.2911557142857143,0.3091021428571429,-1.892624,3,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.3056,0.304,0.2923585714285714,0.3122207142857143,0.504528,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.30009,0.30053,0.28643285714285716,0.30691857142857143,-0.138835,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.29961,0.3077092857142857,0.28341142857142854,0.3077092857142857,-2.593173,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.30674,0.30171,0.29315142857142856,0.3135342857142857,1.576121,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28267,0.27382142857142855,0.27382142857142855,0.2870942857142857,3.007,2,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.27175,0.2770992857142857,0.26105142857142855,0.2770992857142857,-1.887762,4,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.28363,0.28525,0.27142571428571427,0.2897321428571429,-0.546389,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28736,0.284,0.2761914285714286,0.2929442857142857,1.124392,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28292,0.2871135714285714,0.27453285714285713,0.2871135714285714,-1.421008,2,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.31073,0.3043335714285714,0.3235228571428571,0.3043335714285714,-1.974295,4,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.3117,0.31251,0.3239985714285714,0.3055507142857143,0.251396,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.31321,0.3085785714285714,0.3224728571428571,0.3085785714285714,-1.417658,1,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.30356,0.2984857142857143,0.31370857142857145,0.2984857142857143,-1.602841,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.30281,0.30119,0.2914542857142857,0.3084878571428572,0.515499,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.28648,0.27802714285714286,0.27802714285714286,0.2907064285714286,2.834432,3,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.27658,0.2675742857142857,0.2675742857142857,0.28108285714285713,3.127711,2,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.26396,0.26199,0.25335857142857143,0.26926071428571424,0.718378,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.26201,0.24982428571428575,0.24982428571428575,0.26810285714285714,4.466655,1,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.24998,0.24791,0.23416428571428574,0.2578878571428571,0.796848,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.24983,0.25233,0.23605857142857145,0.25671571428571427,-0.958714,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.25103,0.25740571428571424,0.2382785714285714,0.25740571428571424,-2.43626,3,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.25163,0.2566121428571429,0.24166571428571432,0.2566121428571429,-1.898792,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.25681,0.25496,0.24531571428571428,0.2625571428571428,0.693468,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.25592,0.25333,0.24443714285714285,0.26166142857142854,0.973454,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.25026,0.24679,0.2406442857142857,0.2550678571428571,1.332989,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.24779,0.24040857142857144,0.24040857142857144,0.2514807142857143,2.861612,3,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.23176,0.22168,0.22168,0.23679999999999998,4.17719,2,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.21764,0.22544285714285714,0.20203428571428572,0.22544285714285714,-3.439815,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.22212,0.22652,0.2050457142857143,0.23065714285714287,-1.899717,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.2285,0.22665,0.21133857142857143,0.23708071428571428,0.779147,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.22556,0.22468,0.21479428571428572,0.23094285714285714,0.376447,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.22437,0.22811642857142858,0.21687714285714285,0.22811642857142858,-1.601012,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.21741,0.22147785714285714,0.2092742857142857,0.22147785714285714,-1.794255,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.22121,0.21802,0.2119442857142857,0.22584285714285712,1.386278,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.21549,0.2212642857142857,0.20394142857142855,0.2212642857142857,-2.570452,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.21969,0.22198,0.20704142857142857,0.22601428571428572,-0.998743,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.22405,0.22349,0.20909714285714284,0.23152642857142858,0.241862,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,long,0.22541,0.22683,0.2388057142857143,0.21871214285714285,0.606697,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.20936,0.20047,0.19810285714285714,0.21498857142857142,4.078262,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.20122,0.18989285714285714,0.18989285714285714,0.20688357142857144,5.405876,4,TP
FARTCOIN/USDC:USDC,TREND_v1,short,0.18703,0.18296,0.1737257142857143,0.19368214285714286,2.090955,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.18178,0.18146,0.16372857142857142,0.19080571428571427,0.170912,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.18754,0.1864,0.17001142857142856,0.19630428571428574,0.585464,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.19124,0.19905142857142857,0.17561714285714283,0.19905142857142857,-3.919237,4,SL
FARTCOIN/USDC:USDC,TREND_v1,long,0.20353,0.19819571428571428,0.21419857142857143,0.19819571428571428,-2.514179,3,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.18487,0.18038,0.1792357142857143,0.18768714285714286,2.333458,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.18018,0.17862,0.1747857142857143,0.18287714285714285,0.833072,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.17912,0.17506,0.17336714285714286,0.18199642857142856,2.177848,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.17404,0.17678357142857143,0.16855285714285714,0.17678357142857143,-1.511396,3,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.17314,0.17446,0.16666857142857142,0.17637571428571427,-0.729959,4,TIMEOUT
FARTCOIN/USDC:USDC,TREND_v1,short,0.17243,0.17582714285714285,0.16563571428571428,0.17582714285714285,-1.889394,1,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.16818,0.17217428571428572,0.16019142857142857,0.17217428571428572,-2.278041,2,SL
FARTCOIN/USDC:USDC,TREND_v1,short,0.17302,0.17708214285714285,0.16489571428571428,0.17708214285714285,-2.251911,3,SL
